"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"208269074134859776","","","208222538151641088","14085070","2012-05-31 18:49:51 +0000","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>","RT @carlzimmer: ""Social media is free. Free like a 'free puppy.'"" https://t.co/0jPWDWc3","https://www.nasw.org/sciencewriters-social-media-science-pio"
"207502088731754497","","","207203896815390720","27187116","2012-05-29 16:02:07 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @KristineRusch: Hiring a Freelance Editor http://t.co/vNLGEim1","http://www.indiadrummond.com/2012/05/14/hiring-a-freelance-editor/"
"205687884425072640","","","","","2012-05-24 15:53:07 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","As you may have guesses from my iPhone game scores, the brownout at work became a blackout. But now the power is back on."
"205687139294384128","","","","","2012-05-24 15:50:10 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","I scored 346,200 points in my last game of #germz for iPhone/iPad. Can you beat my score? http://t.co/TLq3Loaf","http://itunes.apple.com/us/app/germz/id439111512"
"205683437661732865","","","","","2012-05-24 15:35:27 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","I scored 293,200 points in my last game of #germz for iPhone/iPad. Can you beat my score? http://t.co/TLq3Loaf","http://itunes.apple.com/us/app/germz/id439111512"
"205670756514934784","","","","","2012-05-24 14:45:04 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Re: the brownout in East Cambridge: Apparently NStar is on it.  I'm not reassured..."
"205670074147807232","","","","","2012-05-24 14:42:21 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Brownout in East Cambridge?  Can't nuke my coffee!  Or work, for that matter..."
"205632972198653952","","","","","2012-05-24 12:14:55 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","I scored 205,300 points in my last game of #germz for iPhone/iPad. Can you beat my score? http://t.co/TLq3Loaf","http://itunes.apple.com/us/app/germz/id439111512"
"205618892847063040","204961604226400258","92578646","","","2012-05-24 11:18:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@dragonflower7 did you see the album? http://t.co/G5yViaGE. Feel free to contribute!","http://www.sophia2.somerville.ma.us/photos/main.php"
"205306979793649664","","","","","2012-05-23 14:39:33 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","By a fellow Odyssey grad: CON JOB, a thriller set at a sci-fi convention.   http://t.co/eewkM5tm","http://www.amazon.com/gp/aw/d/B0083JDZYS/ref=redir_mdp_mobile"
"204984881892163584","204961604226400258","92578646","","","2012-05-22 17:19:38 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@dragonflower7 Corinna and the locksmith climbed in the window and unlocked it from inside.  She's going to replace them all with key locks."
"204908308623130624","","","204215173098127360","18977988","2012-05-22 12:15:22 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: A Chart that Reveals How Science Fiction Futures Changed Over Time http://t.co/ImOqOuaf via @zite","http://zite.to/M2EvGO"
"203174278227693570","","","203166934659891200","298503082","2012-05-17 17:24:57 +0000","web","RT @CAH: You might want to sign up at http://t.co/K9la2IXa before tomorrow. Just sayin.","http://www.CardsAgainstHumanity.com"
"203173961998151683","202939682231816192","92578646","","","2012-05-17 17:23:41 +0000","web","@dragonflower7 All will be revealed on Sunday!  Are you coming from NH or RI?"
"202495305093095424","","","202423417629196288","25166438","2012-05-15 20:26:57 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: ORBIS: The Stanford Geospatial Network Model of the Roman World: A very useful new tool.
Screenshot:

 http://t.co/fzNdFKDN","http://bit.ly/KKU5qO"
"202353316372549632","","","202189573365825536","15395727","2012-05-15 11:02:44 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @AppAdvice: How much does Apple pay for a massive amount of product placement in films and on television? Nothing. http://t.co/0984cqil","http://bit.ly/Jy7vGl"
"202352536542392323","","","202264806449872899","171671077","2012-05-15 10:59:38 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @thevisualnews: Dermatographia: Beautiful Drawings on Special Skin http://t.co/om2jqVJR","http://dlvr.it/1Z56Pl"
"201990510771060736","","","201874672676122625","18977988","2012-05-14 11:01:05 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: Nepal's mystery language on the verge of extinction http://t.co/5iiBNuBb","http://www.bbc.co.uk/news/world-asia-17537845"
"201670691190349824","","","201277866065928192","18977988","2012-05-13 13:50:14 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: Vintage Star Wars Stamps http://t.co/BV3M6KO2 via @zite","http://zite.to/KvtL3O"
"201066856616964096","","","200929859650850816","14579548","2012-05-11 21:50:48 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @mforbeck: Readers! The first book in my pal @WilliamKing9's dark fantasy Terrarch series is free for a limited time: http://t.co/noM ..."
"200908105649881088","","","200655308912214017","26177586","2012-05-11 11:19:59 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @barryeisler: Invaluable indie book pricing info from the always excellent @DeanWesleySmith http://t.co/1RTJyF8B","http://bit.ly/z0EPDM"
"200559529199550464","","","","","2012-05-10 12:14:52 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: New Google Plus Mobile App Ships for iOS: http://t.co/vZn3RwyG | tried it this am; it's even better than the real thing!","http://df4.us/jp8"
"200556865489346561","","","200555863633698818","25166438","2012-05-10 12:04:17 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: Unknown language discovered in tablet from the Governor’s Palace in Tušhan: The Independent covers this:

Archae... http: ..."
"200258592312528896","200005019012046848","92578646","","","2012-05-09 16:19:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@dragonflower7 I tweeted you first! Not so into planning 6 months ahead. Crate &amp; Barrel, but don't feel restricted. Newport both nights. CU!"
"199955011181084672","","","199646461779128320","15459787","2012-05-08 20:12:44 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @zack_a: Harappa Ancestry Project: DIY HarappaWorld http://t.co/p0e42SgM #diy","http://bit.ly/Lzeph0"
"199953758648676353","","","199921680339058688","21424637","2012-05-08 20:07:45 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @bakadesuyo: Is it true that 10,000 hours of practice will make you an expert at something? http://t.co/jzL7g3bF","http://goo.gl/2kcyw"
"199891082203504641","199716565502009344","92578646","","","2012-05-08 15:58:42 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@dragonflower7 I'm still at work... How are you? Did you get the invitation?"
"197768662025895936","","","","","2012-05-02 19:24:58 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @mforbeck: The PARANOIA anthology is free for the Kindle today: http://t.co/ySyFPvhS  ... READING IS MANDATORY. | Am reading it now--fun!","http://www.amazon.com/PARANOIA-Computer-Your-Friend-ebook/dp/B0076FQT9I/"
"197753484416782336","","","197728417892937729","10760422","2012-05-02 18:24:39 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: Profit Share: http://t.co/RLMzs3Gk","http://df4.us/jn9"
"197753140177666049","","","197742396681887746","25166438","2012-05-02 18:23:17 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: Nature special issue on ""Peopling the Planet"": Special issue: Peopling the planet
Not long ago, the story was si... http: ..."
"197752149780865024","","","197492875775315968","15862891","2012-05-02 18:19:21 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @NatureNews: First plant-made drug on the market http://t.co/WN81t3vJ","http://bit.ly/JJvi56"
"197751531926339584","","","197500920546861059","171671077","2012-05-02 18:16:53 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @thevisualnews: Robots and Ray Guns from the Retro Future http://t.co/C9Aovut2","http://dlvr.it/1W2yKg"
"195694008826216449","","","195328094251397121","14095644","2012-04-27 02:01:02 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: A mad cow in America http://t.co/EWEdCphr at virology blog","http://bit.ly/I2wy24"
"195311322777399298","","","194835392388808704","182534097","2012-04-26 00:40:22 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @TheSFReader: @PassiveVoiceBlg : TOR books going DRM-Free ! http://t.co/zLbhVbPq","http://boingboing.net/2012/04/24/tor-books-goes-completely-drm.html"
"195107855353917440","","","195102411696779264","14095644","2012-04-25 11:11:52 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: USDA confirms 4th case of mad cow disease in US http://t.co/A2RTtWtK Just in time for prion lecture in my virology course","http://on.msnbc.com/JpjmEw"
"194605159651885056","","","194229886641119232","27187116","2012-04-24 01:54:20 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @KristineRusch: All changed, changed utterly... http://t.co/l3D3XoOR via @LawrenceBlock","http://wp.me/p1Flrr-co"
"194062269133488128","","","192966278451957760","14095644","2012-04-22 13:57:05 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: Capturing viruses with bacteria http://t.co/wtfu1hmt at virology blog","http://bit.ly/J7F8yZ"
"194055893095165952","","","193417339134418945","87016821","2012-04-22 13:31:44 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @AptTherapy: """"Shark"" Shelves by Morelato. Simple design slots shelves easily at any height via the ""tooth"" cuts. #milan #isaloni htt ..."
"192933459168198656","","","192708930978328576","16323151","2012-04-19 11:11:35 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @Jiddy7: Dick Clark has died. Now we can not ring in the New Year anymore. Well played, Mayans, well played..."
"191957988678963200","","","191910067380039681","18274571","2012-04-16 18:35:25 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @RickNovy: Both my novels are free on Kindle today only in celebration of my birthday. http://t.co/f7dfjKJE and http://t.co/eRXO3i6M","http://amzn.to/HHM3ep","http://amzn.to/HHM9Ts"
"191402210146521088","191327288762187776","445164337","","","2012-04-15 05:46:57 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@alegrilli The code that converts twee files to HTML is all python, but the macros in the HTML file are JavaScript."
"191320899553730562","","","","","2012-04-15 00:23:51 +0000","<a href=""http://itunes.apple.com/us/app/clear/id493136154?mt=8&uo=4"" rel=""nofollow"">Clear on iOS</a>","There is no cooler app than Clear for keeping track of your life's lists on iPhone: http://t.co/xP87bVqM #clearapp","http://bit.ly/getclearapp"
"191320187545452544","191049020095987712","445164337","","","2012-04-15 00:21:01 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@alegrilli Great! You might want some patches to the header files from the other forks, too... I haven't been keeping up with those."
"188115706531954688","","","187984120289308672","25166438","2012-04-06 04:07:34 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: “Copernican” Reassessment of the Human Mitochondrial DNA Tree: The Cambridge Reference Sequence is dead, long li... http: ..."
"187984101008089088","","","","","2012-04-05 19:24:36 +0000","web","Via a mailing list: a Zombie-Safe House design contest.  Article:  http://t.co/Ne7xI2wR | Website: http://t.co/aqRN2ANC","http://www.news.com.au/technology/interview-with-a-zombie-safe-house-judge/story-e6frfro0-1226205860770","http://zombiesafehouse.wordpress.com/"
"187372829707214848","","","","","2012-04-04 02:55:38 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @Kitri1: Neuroscience vs Philosophy - Taking aim at free will - NatureNews http://t.co/YK9i0SnU | like it's new, w/no mention of  Dennett","http://www.nature.com/news/2011/110831/full/477023a.html"
"186774243671937024","","","186761681223942144","25166438","2012-04-02 11:17:04 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: Craster's daughters: The second season of Game of Thrones has started and the series has become the topic of som... http: ..."
"186493868445937665","","","","","2012-04-01 16:42:57 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","Via a mailing list: a wind map of the US.  http://t.co/J2BbAx1j","http://hint.fm/wind/"
"183007637003190272","","","182954828689981440","34589964","2012-03-23 01:49:55 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @elaineisaak: Or check out my kickstarter project!  If I get enough pledges, I'll pledge to *stop* singing. - http://t.co/0vXyHjqK","http://ow.ly/9JX5c"
"183007022936096768","","","182978114597552128","14156466","2012-03-23 01:47:29 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","RT @reiver: Does the Human Dorsal Stream Really Process Elongated Vegetables? http://t.co/2nZGPDYc","http://ow.ly/9PgYu"
"182576248122384384","","","181712743831846912","18977988","2012-03-21 21:15:44 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: Bears' wounds heal as they sleep http://t.co/qkjTTyvb","http://www.bbc.co.uk/nature/17404059"
"182567559760064512","","","182115566184693760","14095644","2012-03-21 20:41:12 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: Today Apple is featuring my virology course on iTunes University http://t.co/6ezERkMd","http://bit.ly/GB676t"
"180782776285532160","","","180768910579220480","14095644","2012-03-16 22:29:07 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: This week's TWiV papers: http://t.co/iEXyzlD7 and http://t.co/yIBLORXb both open access","http://bit.ly/A3nolr","http://bit.ly/zjCeVE"
"180771377819815938","","","179989744367845376","14095644","2012-03-16 21:43:49 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @profvrr: Tulips broken by viruses http://t.co/HD00d9MR at virology blog","http://bit.ly/AFf4DE"
"180757699485630464","","","180702013498208258","15645093","2012-03-16 20:49:28 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @flavorpill: Minimalist LEGO Versions of Your Favorite Cartoon Characters http://t.co/lPUTxcJR","http://ow.ly/9HBxu"
"179907668188729345","","","179752492639322112","10760422","2012-03-14 12:31:45 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: After 244 Years, Encyclopaedia Britannica Stops the Presses: http://t.co/3NZvgvRi","http://df4.us/jdn"
"179042671388659712","","","178374686047092737","25166438","2012-03-12 03:14:33 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: Austronesian spread across Indonesia: 
It is wonderful when different disciplines arrive at the same conclusions... http: ..."
"178181491271012352","","","","","2012-03-09 18:12:32 +0000","<a href=""http://www.apple.com"" rel=""nofollow"">Safari on iOS</a>","My iPhone suddenly became 4G when I upgraded to iOS 5.1 yesterday.  Google told me why... http://t.co/fnMOtQfP","http://abcnews.go.com/blogs/technology/2012/03/att-iphone-4s-update-has-4g-kinda-sorta/"
"178102669309788160","","","177060372052852736","20149254","2012-03-09 12:59:20 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: #DiseaseDaily First Steps Towards Controlling Deadly Ebola Virus http://t.co/VHk7tisL #HealthMap","http://bit.ly/y1SGki"
"178100436090363904","","","177409191915438080","314758565","2012-03-09 12:50:27 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @joe_pickrell: Blog post: identifying targets of selection in humans and dogs http://t.co/nZiNvIsZ","http://www.genomesunzipped.org/2012/03/identifying-targets-of-natural-selection-in-human-and-dog-evolution.php"
"178099783527968769","","","177422591252893696","25166438","2012-03-09 12:47:51 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: TreeMix: fitting trees in the presence of admixture: 

Pickrell and Pritchard have made available a preprint of ... http: ..."
"177989685283520514","","","177829079045783552","17471979","2012-03-09 05:30:22 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @NatGeo: Biggest known solar storm would paralyze modern life? http://t.co/8lWqJxj6","http://on.natgeo.com/z48UQh"
"177948071177621505","","","177872405975416832","16655930","2012-03-09 02:45:00 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @mymodernmet: Artist Adam Oehlers transports us into dark and playful fantasy worlds. http://t.co/pGn85gIx","http://su.pr/2TDQGT"
"177210835284934657","","","176867971166248962","18977988","2012-03-07 01:55:30 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: Spider silk violin strings made http://t.co/UT9ngnui","http://www.bbc.co.uk/news/science-environment-17232058"
"176794011162521601","","","176685500080467969","17636894","2012-03-05 22:19:11 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @the99percent: How the history of toothpaste explains the way habits are formed - http://t.co/PPSCEmTA","http://slate.me/ztJP4L"
"176791113879928833","","","176752732231827457","10760422","2012-03-05 22:07:40 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: Fasting to Beat Jet Lag: http://t.co/aY0Xg1wL","http://df4.us/jbv"
"175014684716576769","","","174930656961372162","34378367","2012-03-01 00:28:47 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @StylelistHome: Why housework is maddening - an essay from our friends at the @homegardenStir  http://t.co/uSOngWCF","http://bit.ly/y7wIpn"
"174292926925504512","","","174233448419049472","20149254","2012-02-28 00:40:46 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: Scientists find genetic evidence of #flu #virus in bats. Ability to spread & risk to humans remains unclear http://t.co/G ...","http://www.gerryeisenhaur.com"
"174279153980407808","","","","","2012-02-27 23:46:02 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","Crafting With Paint Chips. DIY...by COLOURlovers http://t.co/2yH5I1l0","http://www.colourlovers.com/craft/blog/2012/02/23/crafting-with-paint-chips-diy-art-galore"
"172909718916968448","","","172907277957873664","15395727","2012-02-24 05:04:24 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @AppAdvice: To-do: Reach 350,000 downloads of @UseClear in just nine days. Status: Done. http://t.co/AJ5BJMVv","http://bit.ly/wXHerg"
"172909261335183360","","","172644860355022849","35304791","2012-02-24 05:02:35 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @razibkhan: Ending the Ice Ages: We Are All Panamanians: When the Isthmus of Panama rose from the sea, it may have changed t... http: ..."
"172817167841107968","","","172731620044972032","20149254","2012-02-23 22:56:38 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: #DiseaseDaily Tasmanian Devils Face Extinction Due to Contagious Cancer http://t.co/vFZTH5DM #HealthMap","http://bit.ly/wyJ5Yz"
"172649151253839872","","","172495195449987072","52584039","2012-02-23 11:48:59 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @johnhawks: A story of social stigma, Appalachia, and genetics:  http://t.co/0jQ2P6ov ""The pain of being blue in a world of white to  ...","http://bit.ly/xEND0q"
"172347154503970816","","","171729776636207106","77368894","2012-02-22 15:48:58 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @D4PC: HC spending decreasing over past decade despite Obama rhetoric and crisis hype:

http://t.co/w9IMyutG","http://online.wsj.com/article/SB10001424052970204792404577227050656680024.html?mod=ITP_opinion_0"
"172139954544197633","","","171993174422728704","15862891","2012-02-22 02:05:38 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @NatureNews: Wild flower blooms again after 30,000 years on ice http://t.co/X2mq0WrM","http://bit.ly/z2oPkG"
"172139020359442432","","","172021365854044162","21242028","2012-02-22 02:01:55 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @cshperspectives: Brilliant! RT @JRafflab: Cell division for busy people http://t.co/udDJzs0b","http://twitpic.com/8mvstp"
"172087964048949248","","","171972657418473472","18977988","2012-02-21 22:39:02 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @MikeStackpole: Breaking Up is Hard to Do:  Choosing to Leave a Publisher - http://t.co/w7eOZ6gy (via #sociablesite) http://t.co/w7eOZ6gy","http://www.genreality.net/breaking-up-is-hard-to-do-choosing-to-leave-a-publisher","http://www.genreality.net/breaking-up-is-hard-to-do-choosing-to-leave-a-publisher"
"171935367677739008","","","170984010024103936","20148973","2012-02-21 12:32:40 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @LanguageLog: Autism in the AAAS: No, this is not me complaining again about the frustrating unwillingness of the AAAS to comm... htt ..."
"171785488519266304","","","","","2012-02-21 02:37:06 +0000","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Kickstarter - An Author's Grimoire: a manual for fantasy writers: http://t.co/6JKuTwNs","http://kck.st/wa5XpW"
"170615007879512065","","","170232489145663488","16629477","2012-02-17 21:06:02 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dgmacarthur: Dysfunctional genomes: my summary of our recent Science paper on human loss-of-function variants: http://t.co/I11UW8so","http://www.genomesunzipped.org/2012/02/all-genomes-are-dysfunctional-broken-genes-in-healthy-individuals.php"
"170608745733296129","","","","","2012-02-17 20:41:09 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","""Strand and deliver""? Was that really necessary? RT @NatureNews: A human genome sequenced in 15 minutes? ...awesome... http://t.co/Q5F2Joc5","http://bit.ly/yPd7ZP"
"170477025151303680","","","170393303647404032","10760422","2012-02-17 11:57:44 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: Apple Sold More iOS Devices in 2011 Than All the Macs Sold It in 28 Years: http://t.co/8aK2bM91","http://df4.us/j8d"
"170240502694817792","","","169944557981679617","274238149","2012-02-16 20:17:53 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @GeneFault: Gene Fault: A testimonial from a satisfied customer http://t.co/4vPlKAR3 #NotAGBT","http://genefaultblog.blogspot.com/2012/02/gene-fault-customer-testimonial.html?spref=tw"
"169966532422668288","","","169797452541603840","16629477","2012-02-16 02:09:13 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dgmacarthur: RT @EricTopol Interesting perspective from a Bloomberg journalist who has his genome sequenced http://t.co/AAy8cpP4","http://bloom.bg/w6QXnW"
"169881588635680769","","","","","2012-02-15 20:31:41 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","Installed today: RT @TNWapps ...a simple list app called Clear may change how we use our devices forever http://t.co/mnODdVFb by @mpanzarino","http://tnw.to/1DLGq"
"169779098426679296","","","169526940066254850","20149254","2012-02-15 13:44:26 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: #DiseaseDaily Nipah virus:  Fatal Emerging Infectious Disease Raises Concerns http://t.co/hTZDOucF #HealthMap","http://bit.ly/wfDEmr"
"169753752486678528","","","169721158307037184","25166438","2012-02-15 12:03:43 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: Independent domestication of rice varieties: Mol Biol Evol (2011) doi: 10.1093/molbev/msr315
Independent Domesti... http: ..."
"169153109828964353","169151983129853952","188844665","","","2012-02-13 20:16:58 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@Fab No, I don't have any payment methods and can't add any."
"169139595596931072","","","","","2012-02-13 19:23:16 +0000","web","It's just not my day, intertube-speaking...this is my web host:  http://t.co/IeNtlaXg","http://gizmodo.com/5884684/why-ill-never-trust-a-human-with-my-data-again"
"169139114799665152","169133288756224001","188844665","","","2012-02-13 19:21:22 +0000","web","@Fab I just sent a screenshot of my iPhone error.  I sent the website error details earlier.  Any chance I can actually shop today?"
"169133179154862081","","","","","2012-02-13 18:57:46 +0000","web","Anybody else having no luck with @Fab?  The iPhone app corrupts my zip code then rejects it, and the website won't take any credit cards."
"167792286464348160","","","167449479052656641","17471979","2012-02-10 02:09:33 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @NatGeo: Russians scientists breach Antarctica's Lake Vostok: http://t.co/NDYgHOmn","http://on.natgeo.com/yZbYze"
"167432851518795776","","","167381364285521921","14085070","2012-02-09 02:21:17 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @carlzimmer: Farewell, silver bullet: http://t.co/K4B0p6Jd Now @cgorman tells us how gonorrhea is becoming untreatable http://t.co/CG ...","http://en.wikipedia.org/wiki/File:Penicillin_cures_gonorrhea.jpg"
"167432392775176193","","","167366504336195584","14167540","2012-02-09 02:19:27 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @muskrat_john: Holy snit snacks! The game ""Ticket to Ride"" for the iPhone is *free* today, from the iTunes store! http://t.co/d8buAx9n","http://itunes.apple.com/us/app/ticket-to-ride-pocket/id471857988?mt=8"
"167428613086511105","","","167343202121166848","10760422","2012-02-09 02:04:26 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @daringfireball: Inside Instagram: http://t.co/JoWJJkUM","http://df4.us/j6t"
"167332435858694144","","","166709485455417345","63542062","2012-02-08 19:42:16 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @gmskarka: $800 worth of 3D modeling & animation software:  DAZ Studio 4 Pro, Bryce 7 Pro & Hexagon 2.5.  For Free: http://t.co/6VzK9n8D","http://bit.ly/zZRd28"
"167327810107617280","","","166905378691481602","25166438","2012-02-08 19:23:53 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @dienekesp: High coverage Denisovan genome: 
With 30-fold coverage from here.
Approximately 30-fold coverage of the genome w... http: ..."
"166334209709981696","","","165482538993860609","20149254","2012-02-06 01:35:40 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: #DiseaseDaily Scientists Find Possible Key for Plasmodium Falciparum Control http://t.co/CQXSvsv8 #HealthMap","http://bit.ly/xk13Io"
"165188472490049537","","","165150793379491840","20149254","2012-02-02 21:42:55 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: #RI Depts of Health and Environmental Management warn of potential #rabies exposure in Kennedy Plaza on Jan. 23 http://t. ..."
"165175767200837632","","","164882306736201730","20149254","2012-02-02 20:52:26 +0000","<a href=""http://www.flipboard.com"" rel=""nofollow"">Flipboard</a>","RT @healthmap: Check out photos of NYC's only official leper colony, where Typhoid Mary & infectious disease patients were quarantined h ..."
